DATE,NORTH,EAST
2015-07-19,-25.36,23.26
2015-07-20,-25.03,23.05
2015-07-21,-22.48,23.91
2015-07-22,-23.67,24.71
2015-07-23,-26.63,25.29
2015-07-24,-23.91,24.36
2015-07-25,-25.99,22.08
2015-07-26,-23.59,24.13
2015-07-27,-24.57,24.72
2015-07-28,-25,23.86
2015-07-29,-25.11,25.5
2015-07-30,-24.51,22.85
2015-07-31,-23.8,24.22
2015-08-01,-25.14,25.27
2015-08-02,-21.75,24.05
2015-08-03,-22.95,24.43
2015-08-04,-24.65,25.63
2015-08-05,-27.86,23.99
2015-08-06,-25.23,24.68
2015-08-07,-25.39,25.13
2015-08-08,-25.57,25.4
2015-08-09,-25.25,24.36
2015-08-10,-24.48,26.17
2015-08-11,-23.85,24.37
2015-08-12,-25.64,23.66
2015-08-13,-23.75,25.04
2015-08-14,-24.76,23.26
2015-08-15,-25.32,24.05
2015-08-16,-24.83,23.98
2015-08-17,-24.06,24.67
2015-08-18,-23.68,26.58
2015-08-19,-23.41,24.98
2015-08-20,-25.15,25.47
2015-08-21,-23.49,25.15
2015-08-22,-26.05,24.85
2015-08-23,-24.68,25.32
2015-08-24,-24.86,26.31
2015-08-25,-22.78,22.89
2015-08-26,-24.89,25.9
2015-08-27,-26.13,25.05
2015-08-28,-23.42,25.62
2015-08-29,-25.9,23.24
2015-08-30,-25.61,26.83
2015-08-31,-25.02,24.38
2015-09-01,-25.84,24.27
2015-09-02,-28.37,25.27
2015-09-03,-24.88,24.8
2015-09-04,-24.3,24.35
2015-09-05,-24.29,24.67
2015-09-06,-27.33,27.19
2015-09-07,-26.1,24.98
2015-09-08,-26.51,24.95
2015-09-09,-25.17,24.48
2015-09-10,-24.2,24.97
2015-09-11,-23.7,24.63
2015-09-12,-25.37,24.41
2015-09-13,-25.67,24.18
2015-09-14,-24.74,25.25
2015-09-15,-25,24.74
2015-09-16,-25.31,24.8
2015-09-17,-24.13,24.45
2015-09-18,-25.61,24.99
2015-09-19,-26.35,25.17
2015-09-20,-24.87,25.79
2015-09-21,-24.47,25.69
2015-09-22,-24.62,24.36
2015-09-23,-24.98,25.2
2015-09-24,-26.18,24.25
2015-09-25,-26.5,23.99
2015-09-26,-24.65,25.33
2015-09-27,-24.7,24
2015-09-28,-24.78,24.98
2015-09-29,-26.54,25.04
2015-09-30,-26.75,24.87
2015-10-01,-24.98,25.46
2015-10-02,-25.22,25.26
2015-10-03,-23.22,24.64
2015-10-04,-25.61,25.47
2015-10-05,-25.68,25.73
2015-10-06,-25.19,25.86
2015-10-07,-24.38,26.31
2015-10-08,-24.68,25.65
2015-10-09,-26.84,25.05
2015-10-10,-28.52,24.92
2015-10-11,-25.45,24.38
2015-10-12,-25.91,25.21
2015-10-13,-24.57,24.08
2015-10-14,-23.51,24.53
2015-10-15,-25.78,25.7
2015-10-16,-26.4,26.57
2015-10-17,-26.62,26.17
2015-10-18,-25.25,26.03
2015-10-19,-26.05,26.37
2015-10-20,-26.71,25.06
2015-10-21,-26.28,25.97
2015-10-22,-27.27,26.85
2015-10-23,-26.91,25.66
2015-10-24,-25.17,25
2015-10-25,-24.72,26.31
2015-10-26,-25.21,25.93
2015-10-27,-26.4,26.69
2015-10-28,-26.95,25.79
2015-10-29,-26.8,25.81
2015-10-30,-27.9,25.98
2015-10-31,-27.53,24.41
2015-11-01,-25.3,25.93
2015-11-02,-26.27,25.01
2015-11-03,-25.45,25.98
2015-11-04,-25.59,25.43
2015-11-05,-27.04,25.13
2015-11-06,-27.15,25.45
2015-11-07,-27.85,24.04
2015-11-08,-25.35,24.8
2015-11-09,-26.67,26.61
2015-11-10,-27.22,24.28
2015-11-11,-26.48,26.33
2015-11-12,-26.19,25.61
2015-11-13,-26.45,25.52
2015-11-14,-26.57,25.27
2015-11-15,-26.54,25.18
2015-11-16,-26.59,25.89
2015-11-17,-28.73,23.46
2015-11-18,-24.33,26.03
2015-11-19,-22.85,23.7
2015-11-20,-22.73,23.13
2015-11-21,-24.97,25.11
2015-11-22,-26.43,24.14
2015-11-23,-27.38,25.1
2015-11-24,-25.16,20.63
2015-11-25,-25.09,23.65
2015-11-26,-25.13,25.16
2015-11-27,-25.47,24.84
2015-11-28,-25.16,25.13
2015-11-29,-25.96,25.18
2015-11-30,-25.51,24.52
2015-12-01,-25.64,24.68
2015-12-02,-26.52,24.84
2015-12-03,-25.95,24.43
2015-12-04,-28.45,24.18
2015-12-05,-26.57,26.91
2015-12-06,-25.85,25.39
2015-12-07,-26.04,25.62
2015-12-08,-27.05,26.09
2015-12-09,-25.48,24.06
2015-12-10,-25.58,25.13
2015-12-11,-25.95,25.29
2015-12-12,-25.98,25.46
2015-12-13,-25.5,25.14
2015-12-14,-24.31,25.39
2015-12-15,-25.7,24.98
2015-12-16,-26.75,26.26
2015-12-17,-26.71,28.36
2015-12-18,-26.97,27.98
2015-12-19,-27.59,25.69
2015-12-20,-25.64,25.89
2015-12-21,-26.45,25.77
2015-12-22,-25.42,24.86
2015-12-23,-25.53,25.39
2015-12-24,-24.87,24.89
2015-12-25,-24.91,25.38
