DATE,NORTH,EAST
2015-08-26,81.98,-87.38
2015-08-27,84.48,-88.84
2015-08-28,80,-89.62
2015-08-29,77.67,-86.14
2015-08-30,89.34,-80.92
2015-08-31,80.48,-83.69
2015-09-01,81.9,-89.19
2015-09-02,80.49,-85.1
2015-09-03,79.31,-86.7
2015-09-05,80.13,-86.92
2015-09-06,81.46,-84.36
2015-09-07,79.72,-95.36
2015-09-08,79.61,-91.64
2015-09-09,80.59,-90.54
2015-09-10,78.39,-93.93
2015-09-11,81.55,-89.54
2015-09-12,88.74,-83.84
2015-09-13,81.43,-84.68
2016-08-06,77.97,-93.43
2016-08-07,88.92,-93.03
2016-08-08,87.84,-92.78
2016-08-09,86.66,-92.3
2016-08-10,88.84,-96.37
2016-08-11,86.38,-98.25
2016-08-12,88.06,-96.01
2016-08-13,87.57,-95.08
2016-10-27,75.38,-87.98
2016-10-28,81.14,-93.87
2016-10-29,88.02,-92.84
2016-10-30,85.87,-98.14
2016-10-31,89.1,-95.03
2016-11-01,83.54,-100.91
2016-11-02,83.46,-96.42
2016-11-03,80.93,-98.01
2016-11-04,87.97,-93.47
2016-11-05,85.62,-92.71
2016-11-06,87.18,-95.07
2016-11-07,89.39,-94.21
2016-11-08,84.61,-93.16
2016-11-09,85.73,-93.5
2016-11-10,86.11,-95.72
2016-11-11,87.59,-93.01
2016-11-12,86.24,-94.89
2016-11-13,81.88,-98.37
2016-11-14,87.09,-97.9
2016-11-15,85.67,-97.41
2016-11-16,88.75,-91.86
2016-11-17,88.11,-92.97
2016-11-18,88.98,-86.52
2016-11-19,88.1,-97.6
2016-11-20,87.04,-95.04
2016-11-21,86.68,-93.07
2016-11-22,90.34,-90.6
2016-11-23,84.2,-81.7
2016-11-24,83.32,-88.83
2016-11-25,104.82,-56.16
2016-11-26,84.8,-98.73
2016-11-27,89.9,-96.31
2016-11-28,86.75,-93.87
2016-11-29,83.13,-98.23
2016-11-30,84.56,-100.33
2016-12-01,84.82,-93.51
2016-12-02,83.71,-92.7
2016-12-03,84.55,-96.17
2016-12-04,84.47,-94.42
2016-12-05,85.29,-93.91
2016-12-06,86.35,-94.62
2016-12-07,85.68,-92.91
2016-12-08,83,-92.81
2016-12-09,84.18,-94.74
2016-12-10,83.94,-94.09
2016-12-11,85.43,-94.39
2016-12-12,87.27,-97.3
2016-12-13,88.42,-92.11
2016-12-14,85.79,-93.38
2016-12-15,86.72,-92.5
2016-12-16,84.7,-94.93
2016-12-17,83.18,-94.04
2016-12-18,85.29,-92.53
2016-12-19,81.52,-102.43
2016-12-20,87.23,-88.45
2016-12-21,80.64,-102.81
2016-12-22,82.55,-94.97
2016-12-24,82.72,-92.49
2016-12-25,86.76,-95.99
2016-12-26,80.68,-103.88
2016-12-27,79.49,-96.8
2016-12-28,87.63,-95.05
2016-12-29,85.81,-96.53
2016-12-30,85.67,-91.1
2016-12-31,87.14,-96.57
2017-01-01,84.54,-95.68
2017-01-02,84.43,-97.33
2017-01-03,85.29,-95.88
2017-01-04,87.09,-95.48
2017-01-05,84.5,-94.03
2017-01-06,86.49,-96.7
2017-01-07,87.48,-95.02
2017-01-08,87.21,-92.29
2017-01-09,92.27,-87.7
2017-01-10,88.24,-91.51
2017-01-11,88.37,-94.81
2017-01-12,81.87,-95.51
2017-01-13,80.7,-96.41
2017-01-14,83.88,-91.85
2017-01-15,80.62,-93.65
2017-01-16,84.73,-98.04
2017-01-17,83.97,-101.05
2017-01-18,85.63,-99.11
2017-01-19,86.18,-97.58
2017-01-20,85.66,-96.08
2017-01-21,85.89,-95.23
2017-01-22,85.37,-95.89
2017-01-23,85.5,-94.49
2017-01-24,83.41,-94.93
2017-01-25,88.69,-95.01
2017-01-26,83.76,-68.33
2017-01-27,83.45,-96.74
2017-01-28,83.11,-93.93
2017-01-29,85.54,-95.44
2017-01-30,84.87,-96.62
2017-01-31,87.24,-95.76
2017-02-01,84.16,-95.95
2017-02-02,84.79,-97.48
2017-02-03,83.03,-95.51
2017-02-04,85.92,-126.12
2017-02-05,85.04,-96.47
2017-02-06,84.31,-96.81
2017-02-07,83.01,-95.08
2017-02-08,84.3,-93.89
2017-02-09,83.1,-93.62
2017-02-10,89.27,-94.02
2017-02-11,80.6,-101.83
2017-02-12,81.69,-95.01
2017-02-13,86.05,-93.61
2017-02-14,84.08,-94.61
2017-02-15,85.45,-93.82
2017-02-16,85.24,-97.3
2017-02-17,85.45,-96.78
2017-02-18,85.73,-96.13
2017-02-19,86.27,-97.62
2017-02-20,84.53,-97.22
2017-02-21,87.34,-97.99
2017-02-22,85.49,-97.03
2017-02-23,86.43,-99.12
2017-02-24,86.68,-96.06
2017-02-25,84.59,-94.18
2017-02-26,85.68,-98.17
2017-02-27,85.99,-97.03
2017-02-28,85.3,-98.38
2017-03-01,83.43,-100.78
2017-03-02,84.63,-94.97
2017-03-03,84.84,-97.45
2017-03-04,78.98,-101.36
2017-03-05,90.44,-89.96
2017-03-06,82.05,-98.65
2017-03-07,85.53,-96.4
2017-03-08,83.94,-96.31
2017-03-09,83.35,-97.66
2017-03-10,83.12,-96.25
2017-03-11,85.84,-92.37
2017-03-12,84.33,-94.83
2017-03-13,84.55,-94.92
2017-03-14,85.19,-93.84
2017-03-15,83.79,-96.2
2017-03-16,84.35,-93.57
2017-03-17,88.11,-93.57
2017-03-18,84,-96.93
2017-03-19,83.08,-98.9
2017-03-20,87.41,-95.94
2017-03-21,84.02,-93.65
2017-03-22,83.23,-94.25
2017-03-23,88.38,-96.91
2017-03-24,85.35,-97.86
2017-03-25,82.31,-101.24
2017-03-26,86.16,-99.35
2017-03-27,85.85,-96.48
2017-03-28,86.21,-94.39
2017-03-29,83.86,-95.48
